PROCESO,JOB_TYPE,PRODUTO,PROCESS_ID,JOB_NAME,QTD_OK,HORA_INICIO,HORA_FIM,DURATION_IN_SEC,POLICY_PER_SEC
JOB,Accounting Entry By Period,,468904,362 - Emisión - SinFecha,1879,6/1/2022 17:54,6/1/2022 17:57,136,13.82
JOB,Collector Invoicing,,448861,Billing Payment Card Scotiabank,1,4/18/2022 12:15,4/18/2022 12:33,1079,0
JOB,Accounting Entry By Period,,464867,DAA1A Accounting,5696,5/25/2022 11:12,5/25/2022 11:13,86,66.23
JOB,Collector Invoicing,,426887,Billing Payment Card Scotiabank,33,3/1/2022 15:17,3/1/2022 15:37,1190,0.03
JOB,Accounting Entry By Period,,552989,362 - Cobranza - SinFecha,8,12/4/2022 20:26,12/4/2022 20:27,39,0.21
JOB,Accounting Entry By Period,,422870,DAA1A Accounting,1440,2/18/2022 11:20,2/18/2022 11:20,21,68.57
JOB,Accounting Entry By Period,,496857,DAA1A Accounting,341400,8/2/2022 10:31,8/2/2022 10:48,1038,328.9
JOB,Collector Invoicing,,411914,Billing Bank Account Scotiabank,309,1/12/2022 11:08,1/12/2022 11:15,379,0.82
JOB,Accounting Entry By Period,,460964,362 - Cobranza - SinFecha,14,5/18/2022 13:17,5/18/2022 13:18,48,0.29
JOB,Accounting Entry By Period,,436862,DAA1A Accounting,882,3/22/2022 11:08,3/22/2022 11:08,12,73.5
JOB,Accounting Entry By Period,,477852,362 - Emisión - SinFecha,36,6/15/2022 20:14,6/15/2022 20:15,91,0.4
JOB,Accounting Entry By Period,,559925,362 - Cobranza - SinFecha,0,12/22/2022 12:10,12/22/2022 12:11,26,0
JOB,Start Payment Loader,,508904,Start Payment Loader,0,8/26/2022 0:00,8/26/2022 0:09,555,0
JOB,Start Payment Loader,,545953,Start Payment Loader,0,11/21/2022 0:00,11/21/2022 0:10,622,0
JOB,Accounting Entry By Period,,552970,362 - Cobranza - SinFecha,8,12/4/2022 16:06,12/4/2022 16:07,35,0.23
JOB,Accounting Entry By Period,,421908,362 - Emisión - SinFecha,8,2/15/2022 15:59,2/15/2022 16:00,67,0.12
JOB,Accounting Entry By Period,,475855,DAA1A Accounting,1296,6/13/2022 11:24,6/13/2022 11:26,89,14.56
JOB,Accounting Entry By Period,,480928,362 - Cobranza - SinFecha,70,6/29/2022 11:58,6/29/2022 11:58,24,2.92
JOB,Collector Invoicing,,451882,Billing Payment Card Scotiabank,1,4/25/2022 13:39,4/25/2022 14:00,1231,0
JOB,Accounting Entry By Period,,433853,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,3/15/2022 18:29,3/15/2022 18:29,10,0
JOB,Accounting Entry By Period,,444852,362 - Emisión - SinFecha,18,4/4/2022 12:01,4/4/2022 12:02,70,0.26
JOB,Collector Invoicing,ScotiabankSalud,535917,Billing Bank Account Scotiabank,4341,10/31/2022 12:07,10/31/2022 12:14,393,11.05
JOB,Accounting Entry By Period,,542906,362 - Cobranza - SinFecha,6,11/15/2022 0:03,11/15/2022 0:04,32,0.19
JOB,Collector Invoicing,,413878,Billing Payment Card Scotiabank,1,1/20/2022 9:21,1/20/2022 9:27,350,0
JOB,Accounting Entry By Period,,416863,DAA1A Accounting,70032,2/1/2022 10:42,2/1/2022 10:44,146,479.67
JOB,Accounting Entry By Period,,507851,362 - Emisión - SinFecha,20,8/20/2022 0:10,8/20/2022 0:12,162,0.12
JOB,Accounting Entry By Period,,410924,362 - Cobranza - SinFecha,30,1/10/2022 12:20,1/10/2022 12:21,13,2.31
JOB,Accounting Entry By Period,,480906,362 - Cobranza - SinFecha,24,6/28/2022 11:17,6/28/2022 11:17,21,1.14
JOB,Start Payment Loader,,516916,Start Payment Loader,0,9/19/2022 0:00,9/19/2022 0:06,409,0
JOB,Accounting Entry By Period,,552980,362 - Cobranza - SinFecha,8,12/4/2022 18:44,12/4/2022 18:45,47,0.17
JOB,Screening Adam,,500858,Sreening ADAM,47503,8/5/2022 16:48,8/5/2022 16:49,48,989.65
JOB,Accounting Entry By Period,,461859,362 - Emisión - SinFecha,6,5/19/2022 10:16,5/19/2022 10:18,117,0.05
JOB,Accounting Entry By Period,,532922,DAA1A Accounting,1440,10/27/2022 11:55,10/27/2022 11:56,51,28.24
JOB,Start Payment Loader,,525919,Start Payment Loader,0,10/14/2022 0:00,10/14/2022 0:12,721,0
JOB,Screening Adam,,513910,Sreening ADAM,4404610,9/6/2022 6:00,9/6/2022 8:31,9077,485.25
JOB,Standard Output Payment,,474928,Output table New,390924,6/11/2022 21:35,6/11/2022 21:43,488,801.07
JOB,Standard Output Payment,,474926,Output table New,32655,6/11/2022 19:49,6/11/2022 19:50,74,441.28
JOB,Accounting Entry By Period,,446948,362 - Emisión - SinFecha,0,4/12/2022 9:55,4/12/2022 9:56,72,0
JOB,Accounting Entry By Period,,508893,362 - Cobranza - SinFecha,8,8/25/2022 0:56,8/25/2022 0:57,52,0.15
JOB,Collector Invoicing,,485862,Billing Payment Card Scotiabank,35,7/12/2022 9:54,7/12/2022 10:31,2231,0.02
JOB,Accounting Entry By Period,,557924,362 - Emisión - SinFecha,29688,12/20/2022 10:16,12/20/2022 10:20,267,111.19
JOB,Collector Invoicing,,426886,Billing Bank Account Scotiabank,1836,3/1/2022 15:17,3/1/2022 15:32,882,2.08
JOB,Accounting Entry By Period,,528072,DAA1A Accounting,11528,10/20/2022 9:51,10/20/2022 9:53,142,81.18
JOB,Collector Invoicing,,451893,Billing Payment Card Scotiabank,27,4/26/2022 11:23,4/26/2022 12:48,5094,0.01
JOB,Accounting Entry By Period,,450877,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,152,4/21/2022 8:28,4/21/2022 8:29,12,12.67
JOB,Accounting Entry By Period,,558924,362 - Cobranza - SinFecha,6,12/21/2022 23:43,12/21/2022 23:43,29,0.21
JOB,Standard Output Payment,,443851,Output table,16380,4/1/2022 17:03,4/1/2022 17:09,399,41.05
JOB,Accounting Entry By Period,,517903,362 - Emisión - SinFecha,693,9/21/2022 10:09,9/21/2022 10:11,126,5.5
JOB,Accounting Entry By Period,,433867,DAA1A Accounting,324,3/16/2022 11:05,3/16/2022 11:05,17,19.06
JOB,Standard Output Payment,,488903,Output table New,29630,7/22/2022 2:00,7/22/2022 2:02,132,224.47
JOB,Collector Invoicing,,496860,Billing Payment Card Scotiabank,1,8/2/2022 11:42,8/2/2022 12:11,1721,0
JOB,Start Payment Loader,,507911,Start Payment Loader,0,8/23/2022 0:00,8/23/2022 0:12,725,0
JOB,Collector Invoicing,ScotiabankSalud,515922,Billing Bank Account Scotiabank,122,9/13/2022 15:26,9/13/2022 15:26,39,3.13
JOB,Accounting Entry By Period,,482866,DAA1A Accounting,46440,7/5/2022 9:30,7/5/2022 9:33,198,234.55
JOB,Standard Output Payment,,477860,Output table New,107086,6/15/2022 22:12,6/15/2022 22:31,1118,95.78
JOB,Accounting Entry By Period,,511948,DBB1A Accounting,0,9/2/2022 12:49,9/2/2022 12:50,7,0
JOB,Accounting Entry By Period,,559918,362 - Cobranza - SinFecha,10,12/22/2022 11:36,12/22/2022 11:36,24,0.42
JOB,Accounting Entry By Period,,561933,362 - Cobranza - SinFecha,14,12/27/2022 22:21,12/27/2022 22:22,32,0.44
JOB,Accounting Entry By Period,,466851,362 - Cobranza - SinFecha,264,5/30/2022 16:11,5/30/2022 16:11,26,10.15
JOB,Screening Adam,,549902,Sreening ADAM,5024782,11/26/2022 6:00,11/26/2022 6:19,1164,4316.82
JOB,Accounting Entry By Period,,457876,DAA1A Accounting,5296,5/11/2022 11:33,5/11/2022 11:35,128,41.38
JOB,Start Payment Loader,,453887,Start Payment Loader,14,5/1/2022 1:00,5/1/2022 1:16,966,0.01
JOB,Accounting Entry By Period,,412880,DAA1A Accounting,18,1/18/2022 10:59,1/18/2022 10:59,8,2.25
JOB,Standard Output Payment,,478867,Output table New,31511,6/21/2022 18:33,6/21/2022 18:37,242,130.21
JOB,Collector Invoicing,ScotiabankSalud,535912,Billing Bank Account Scotiabank,4572,10/31/2022 11:25,10/31/2022 11:32,412,11.1
JOB,Standard Output Payment,,476867,Output table New,220917,6/15/2022 7:51,6/15/2022 8:20,1745,126.6
JOB,Accounting Entry By Period,,501893,362 - Emisión - SinFecha,0,8/9/2022 13:46,8/9/2022 13:48,83,0
JOB,Accounting Entry By Period,,551933,362 - Cobranza - SinFecha,0,12/1/2022 17:24,12/1/2022 17:24,30,0
JOB,Accounting Entry By Period,,461852,362 - Emisión - SinFecha,0,5/19/2022 8:19,5/19/2022 8:21,103,0
JOB,Accounting Entry By Period,,555904,DAA1A Accounting,37830,12/15/2022 15:25,12/15/2022 15:30,280,135.11
JOB,Screening Adam,,458852,Sreening ADAM,7128588,5/12/2022 6:00,5/12/2022 10:51,17474,407.95
JOB,Accounting Entry By Period,,446909,DBB1A Accounting Daniel,0,4/8/2022 13:06,4/8/2022 13:06,8,0
JOB,Screening Adam,,476966,Sreening ADAM,7118875,6/18/2022 6:00,6/18/2022 9:11,11481,620.06
JOB,Accounting Entry By Period,,557917,DAA1A Accounting,2856,12/19/2022 17:06,12/19/2022 17:09,188,15.19
JOB,Accounting Entry By Period,,510904,362 - Cobranza - SinFecha,56,8/29/2022 8:49,8/29/2022 8:50,25,2.24
JOB,Accounting Entry By Period,,476906,DAA1A Accounting,56568,6/16/2022 10:44,6/16/2022 10:48,261,216.74
JOB,Accounting Entry By Period,,551914,362 - Emisión - SinFecha,35126,11/30/2022 19:08,11/30/2022 19:21,839,41.87
JOB,Accounting Entry By Period,,445861,DAA1A Accounting,2592,4/5/2022 18:19,4/5/2022 18:21,77,33.66
JOB,Accounting Entry By Period,,516904,362 - Cobranza - SinFecha,24,9/15/2022 8:53,9/15/2022 8:55,83,0.29
JOB,Standard Output Payment,,506863,Output table New,9591,8/18/2022 2:00,8/18/2022 2:00,43,223.05
JOB,Collector Invoicing,,493867,Billing Bank Account Scotiabank,3975,7/27/2022 17:59,7/27/2022 18:32,1977,2.01
JOB,Collector Invoicing,,411925,Billing Bank Account Scotiabank,305,1/13/2022 14:48,1/13/2022 14:55,398,0.77
JOB,Accounting Entry By Period,,469873,362 - Emisión - SinFecha,12,6/3/2022 11:00,6/3/2022 11:02,116,0.1
JOB,Collector Invoicing,,410921,Billing Payment Card Scotiabank,93,1/10/2022 10:04,1/10/2022 10:29,1509,0.06
JOB,Screening Adam,,554908,Sreening ADAM,4335858,12/8/2022 6:00,12/8/2022 6:13,775,5594.66
JOB,Accounting Entry By Period,,542911,362 - Cobranza - SinFecha,84,11/15/2022 1:07,11/15/2022 1:08,28,3
JOB,Accounting Entry By Period,,471853,362 - Cobranza - SinFecha,1862,6/7/2022 8:56,6/7/2022 8:56,28,66.5
JOB,Collector Invoicing,,417859,Billing Payment Card Scotiabank,45,2/4/2022 12:22,2/4/2022 12:39,1026,0.04
JOB,Accounting Entry By Period,,418868,DAA1A Accounting,1170,2/9/2022 11:46,2/9/2022 12:07,1284,0.91
JOB,Collector Invoicing,,441860,Billing Payment Card Scotiabank,30,3/29/2022 11:31,3/29/2022 11:38,399,0.08
JOB,Screening Adam,,534002,Sreening ADAM,4631561,10/29/2022 6:00,10/29/2022 6:18,1118,4142.72
JOB,Collector Invoicing,ScotiabankSalud,561921,Billing Bank Account Scotiabank,0,12/27/2022 13:28,12/27/2022 13:28,28,0
JOB,Accounting Entry By Period,,430870,362 - Emisión - SinFecha,15,3/8/2022 13:18,3/8/2022 13:19,69,0.22
JOB,Accounting Entry By Period,,426900,DAA1A Accounting,18441,3/2/2022 12:18,3/2/2022 12:19,47,392.36
JOB,Accounting Entry By Period,,493853,362 - Cobranza - SinFecha,0,7/26/2022 13:48,7/26/2022 13:48,15,0
JOB,Standard Output Payment,,531913,Output table New,18911,10/25/2022 2:00,10/25/2022 2:02,136,139.05
JOB,Screening Adam,,500860,Sreening ADAM,47503,8/6/2022 6:00,8/6/2022 6:00,50,950.06
JOB,Accounting Entry By Period,,446906,DBB1A Accounting,0,4/8/2022 13:03,4/8/2022 13:03,3,0
JOB,Accounting Entry By Period,,412875,DAA1A Accounting,65538,1/18/2022 9:00,1/18/2022 9:02,108,606.83
JOB,Accounting Entry By Period,,452870,DBA1A Accounting,1932,4/27/2022 13:12,4/27/2022 13:13,42,46
JOB,Accounting Entry By Period,,461877,DAA1A Accounting,288,5/20/2022 12:00,5/20/2022 12:02,129,2.23
JOB,Start Payment Loader,,408870,Start Payment Loader,0,1/1/2022 1:00,1/1/2022 1:06,401,0
JOB,Collector Invoicing,,441897,Billing Bank Account Scotiabank,9,3/31/2022 8:41,3/31/2022 8:54,739,0.01
JOB,Collector Invoicing,ScotiabankSalud,542952,Billing Bank Account Scotiabank,9686,11/15/2022 9:08,11/15/2022 9:23,934,10.37
JOB,Accounting Entry By Period,,476915,DAA1A Accounting,6074,6/16/2022 16:48,6/16/2022 16:50,129,47.09
JOB,Accounting Entry By Period,,505854,DAA1A Accounting,3872,8/16/2022 10:36,8/16/2022 10:37,72,53.78
JOB,Accounting Entry By Period,,530956,362 - Emisión - SinFecha,570,10/23/2022 11:07,10/23/2022 11:09,112,5.09
JOB,Accounting Entry By Period,,559919,362 - Cobranza - SinFecha,10,12/22/2022 11:47,12/22/2022 11:47,22,0.45
JOB,Collector Invoicing,ScotiabankSalud,554909,Billing Bank Account Scotiabank,1926,12/8/2022 8:51,12/8/2022 8:55,241,7.99
JOB,Accounting Entry By Period,,447860,362 - Emisión - SinFecha,0,4/12/2022 16:53,4/12/2022 16:54,69,0
JOB,Accounting Entry By Period,,538912,362 - Emisión - SinFecha,180,11/7/2022 20:24,11/7/2022 20:25,74,2.43
JOB,Collector Invoicing,,418871,Billing Payment Card Scotiabank,2,2/9/2022 13:02,2/9/2022 13:11,533,0
JOB,Collector Invoicing,ScotiabankSalud,515923,Billing Payment Card Scotiabank,1,9/13/2022 15:26,9/13/2022 15:26,44,0.02
JOB,Accounting Entry By Period,,513920,362 - Emisión - SinFecha,1026,9/6/2022 19:16,9/6/2022 19:18,97,10.58
JOB,Accounting Entry By Period,,545908,DAA1A Accounting,27846,11/18/2022 13:06,11/18/2022 13:09,224,124.31
JOB,Accounting Entry By Period,,458855,362 - Cobranza - SinFecha,24,5/12/2022 8:53,5/12/2022 8:53,23,1.04
JOB,Accounting Entry By Period,,421944,362 - Emisión - SinFecha,9,2/16/2022 16:06,2/16/2022 16:07,85,0.11
JOB,Accounting Entry By Period,,486855,DAA1A Accounting,6696,7/15/2022 10:46,7/15/2022 10:48,129,51.91
JOB,Accounting Entry By Period,,476902,362 - Emisión - SinFecha,200,6/16/2022 8:16,6/16/2022 8:17,111,1.8
JOB,Collector Invoicing,,446925,Billing Payment Card Scotiabank,2,4/11/2022 3:07,4/11/2022 3:26,1153,0
JOB,Collector Invoicing,,458914,Billing Payment Card Scotiabank,50,5/13/2022 14:19,5/13/2022 14:52,1959,0.03
JOB,Accounting Entry By Period,,460858,DAA1A Accounting,63720,5/16/2022 14:38,5/16/2022 14:41,177,360
JOB,Collector Invoicing,,501897,Billing Bank Account Scotiabank,352,8/9/2022 17:54,8/9/2022 18:16,1325,0.27
JOB,Accounting Entry By Period,,561931,362 - Cobranza - SinFecha,70,12/27/2022 22:03,12/27/2022 22:04,36,1.94
JOB,Standard Output Payment,,428853,Output table,112139,3/3/2022 13:32,3/3/2022 13:43,625,179.42
JOB,Collector Invoicing,ScotiabankSalud,519927,Billing Payment Card Scotiabank,3,9/28/2022 11:42,9/28/2022 11:43,66,0.05
JOB,Collector Invoicing,,487877,Billing Bank Account Scotiabank,352,7/19/2022 12:58,7/19/2022 13:17,1129,0.31
JOB,Accounting Entry By Period,,559915,362 - Cobranza - SinFecha,10,12/22/2022 11:18,12/22/2022 11:19,28,0.36
JOB,Accounting Entry By Period,,453855,DBA1A Accounting,0,4/29/2022 10:23,4/29/2022 10:24,37,0
JOB,Standard Output Payment,,467916,Output table New,5000,5/31/2022 8:00,5/31/2022 8:20,1203,4.16
JOB,Start Payment Loader,,480934,Start Payment Loader,0,6/30/2022 0:00,6/30/2022 0:04,270,0
JOB,Accounting Entry By Period,,452874,DAA1A Accounting,64687,4/27/2022 17:25,4/27/2022 17:29,267,242.27
JOB,Accounting Entry By Period,,445899,362 - Emisión - SinFecha,10,4/7/2022 10:27,4/7/2022 10:28,98,0.1
JOB,Accounting Entry By Period,,469861,362 - Emisión - SinFecha,0,6/2/2022 13:20,6/2/2022 13:22,108,0
JOB,Collector Invoicing,,416892,Billing Bank Account Scotiabank,3029,2/3/2022 9:42,2/3/2022 10:03,1287,2.35
JOB,Accounting Entry By Period,,515941,362 - Emisión - SinFecha,477,9/14/2022 11:39,9/14/2022 11:40,59,8.08
JOB,Accounting Entry By Period,,429853,362 - Emisión - SinFecha,0,3/7/2022 10:48,3/7/2022 10:49,62,0
JOB,Accounting Entry By Period,,457874,DAA1A Accounting,19908,5/10/2022 16:31,5/10/2022 16:33,111,179.35
JOB,Standard Output Payment,,474980,Output table New,409,6/12/2022 17:15,6/12/2022 17:15,2,204.5
JOB,Accounting Entry By Period,,438861,DAA1A Accounting,69456,3/24/2022 9:01,3/24/2022 9:03,108,643.11
JOB,Start Payment Loader,,513930,Start Payment Loader,0,9/8/2022 0:00,9/8/2022 0:05,342,0
JOB,Accounting Entry By Period,,538906,362 - Emisión - SinFecha,90,11/7/2022 17:33,11/7/2022 17:35,138,0.65
JOB,Accounting Entry By Period,,516903,DAA1A Accounting,5280,9/15/2022 8:50,9/15/2022 8:53,189,27.94
JOB,Screening Adam,,543927,Sreening ADAM,4565707,11/17/2022 6:00,11/17/2022 6:14,892,5118.51
JOB,Standard Output Payment,,474905,Output table New,0,6/10/2022 22:48,6/10/2022 22:49,3,0
JOB,Accounting Entry By Period,,553907,362 - Cobranza - SinFecha,8,12/5/2022 0:25,12/5/2022 0:25,25,0.32
JOB,Start Payment Loader,,535924,Start Payment Loader,0,11/1/2022 0:00,11/1/2022 0:20,1242,0
JOB,Collector Invoicing,,464857,Billing Bank Account Scotiabank,268,5/24/2022 13:35,5/24/2022 13:49,861,0.31
JOB,Collector Invoicing,,437862,Billing Bank Account Scotiabank,1,3/23/2022 9:38,3/23/2022 9:52,844,0
JOB,Accounting Entry By Period,,554901,362 - Emisión - SinFecha,72,12/7/2022 14:17,12/7/2022 14:19,138,0.52
JOB,Accounting Entry By Period,,476953,362 - Cobranza - SinFecha,686,6/17/2022 8:25,6/17/2022 8:26,53,12.94
JOB,Accounting Entry By Period,,530908,362 - Emisión - SinFecha,1852,10/21/2022 11:28,10/21/2022 11:30,103,17.98
JOB,Accounting Entry By Period,,546963,362 - Cobranza - SinFecha,14,11/23/2022 11:58,11/23/2022 11:59,60,0.23
JOB,Collector Invoicing,,457854,Billing Bank Account Scotiabank,17690,5/9/2022 10:35,5/9/2022 11:32,3381,5.23
JOB,Accounting Entry By Period,,436854,362 - Emisión - SinFecha,6,3/22/2022 7:26,3/22/2022 7:27,67,0.09
JOB,Accounting Entry By Period,,505853,362 - Emisión - SinFecha,721,8/16/2022 10:05,8/16/2022 10:06,63,11.44
JOB,Accounting Entry By Period,,424862,DAA1A Accounting,472932,2/21/2022 23:00,2/21/2022 23:14,840,563.01
JOB,Accounting Entry By Period,,554922,362 - Emisión - SinFecha,6,12/9/2022 14:01,12/9/2022 14:05,214,0.03
JOB,Accounting Entry By Period,,508898,DAA1A Accounting,12684,8/25/2022 10:27,8/25/2022 10:29,88,144.14
JOB,Collector Invoicing,,457884,Billing Payment Card Scotiabank,1,5/11/2022 17:03,5/11/2022 17:14,650,0
JOB,Collector Invoicing,ScotiabankSalud,562903,Billing Bank Account Scotiabank,1478,12/29/2022 9:02,12/29/2022 9:06,209,7.07
JOB,Accounting Entry By Period,,525914,362 - Cobranza - SinFecha,0,10/13/2022 12:12,10/13/2022 12:12,25,0
JOB,Accounting Entry By Period,,524930,DAA1A Accounting,11706,10/12/2022 10:52,10/12/2022 10:55,147,79.63
JOB,Accounting Entry By Period,,432888,362 - Emisión - SinFecha,8,3/15/2022 10:48,3/15/2022 10:49,67,0.12
JOB,Accounting Entry By Period,,546978,362 - Emisión - SinFecha,18,11/23/2022 22:19,11/23/2022 22:22,174,0.1
JOB,Accounting Entry By Period,,485859,DAA1A Accounting,41016,7/12/2022 9:40,7/12/2022 9:43,170,241.27
JOB,Accounting Entry By Period,,479861,362 - Cobranza - SinFecha,266,6/23/2022 13:17,6/23/2022 13:17,23,11.57
JOB,Collector Invoicing,,412858,Billing Payment Card Scotiabank,41,1/14/2022 16:45,1/14/2022 16:59,822,0.05
JOB,Accounting Entry By Period,,446929,362 - Emisión - SinFecha,0,4/11/2022 9:47,4/11/2022 9:48,67,0
JOB,Accounting Entry By Period,,516940,362 - Cobranza - SinFecha,742,9/20/2022 11:24,9/20/2022 11:25,39,19.03
JOB,Accounting Entry By Period,,412894,362 - Cobranza - SinFecha,742,1/19/2022 10:29,1/19/2022 10:29,18,41.22
JOB,Collector Invoicing,,441894,Billing Bank Account Scotiabank,1317,3/31/2022 8:06,3/31/2022 8:21,910,1.45
JOB,Accounting Entry By Period,,416890,DAA1A Accounting,59616,2/3/2022 9:22,2/3/2022 9:24,127,469.42
JOB,Collector Invoicing,,446855,Billing Bank Account Scotiabank,3,4/7/2022 12:51,4/7/2022 13:06,938,0
JOB,Start Payment Loader,,515910,Start Payment Loader,0,9/13/2022 0:00,9/13/2022 0:11,693,0
JOB,Accounting Entry By Period,,441853,362 - Cobranza - SinFecha,14,3/28/2022 19:20,3/28/2022 19:20,21,0.67
JOB,Standard Output Payment,,508863,Output table New,0,8/24/2022 2:00,8/24/2022 2:00,2,0
JOB,Accounting Entry By Period,,505857,DAA1A Accounting,144,8/16/2022 11:58,8/16/2022 11:59,61,2.36
JOB,Accounting Entry By Period,,540952,DAA1A Accounting,745448,11/11/2022 14:40,11/11/2022 16:17,5850,127.43
JOB,Accounting Entry By Period,,552971,362 - Cobranza - SinFecha,0,12/4/2022 16:07,12/4/2022 16:08,30,0
JOB,Accounting Entry By Period,,510926,DAA1A Accounting,1008,8/30/2022 10:33,8/30/2022 10:34,59,17.08
JOB,Accounting Entry By Period,,437864,362 - Emisión - SinFecha,105,3/23/2022 9:53,3/23/2022 9:54,95,1.11
JOB,Accounting Entry By Period,,553991,362 - Emisión - SinFecha,899,12/6/2022 11:31,12/6/2022 11:33,149,6.03
JOB,Accounting Entry By Period,,472883,362 - Emisión - SinFecha,5,6/9/2022 17:06,6/9/2022 17:08,125,0.04
JOB,Accounting Entry By Period,,495881,362 - Cobranza - SinFecha,24,8/1/2022 16:38,8/1/2022 16:38,20,1.2
JOB,Accounting Entry By Period,,552905,362 - Emisión - SinFecha,9175,12/2/2022 9:34,12/2/2022 9:37,186,49.33
JOB,Collector Invoicing,,489853,Billing Payment Card Scotiabank,198,7/22/2022 12:46,7/22/2022 13:04,1110,0.18
JOB,Collector Invoicing,,411908,Billing Bank Account Scotiabank,6,1/11/2022 19:59,1/11/2022 20:05,355,0.02
JOB,Standard Output Payment,,474946,Output table New,7989,6/12/2022 15:13,6/12/2022 15:13,11,726.27
JOB,Accounting Entry By Period,,457872,DAA1A Accounting,56208,5/10/2022 15:12,5/10/2022 15:16,214,262.65
JOB,Standard Output Payment,,501851,Output table Manual por periodo,252,8/8/2022 7:48,8/8/2022 7:48,7,36
JOB,Accounting Entry By Period,,426863,DAA1A Accounting,1152,3/1/2022 8:45,3/1/2022 8:46,71,16.23
JOB,Accounting Entry By Period,,496861,362 - Emisión - SinFecha,48,8/2/2022 12:45,8/2/2022 12:47,89,0.54
JOB,Accounting Entry By Period,,435851,DAA1A Accounting,576,3/17/2022 16:00,3/17/2022 16:00,26,22.15
JOB,Accounting Entry By Period,,524929,DAA1A Accounting,2880,10/12/2022 10:10,10/12/2022 10:11,60,48
JOB,Screening Adam,,486860,Sreening ADAM,7106847,7/16/2022 6:00,7/16/2022 9:18,11933,595.56
JOB,Accounting Entry By Period,,453884,362 - Cobranza - SinFecha,14,4/30/2022 0:08,4/30/2022 0:09,49,0.29
JOB,Accounting Entry By Period,,552993,362 - Cobranza - SinFecha,0,12/4/2022 21:19,12/4/2022 21:19,34,0
JOB,Accounting Entry By Period,,559917,362 - Cobranza - SinFecha,10,12/22/2022 11:31,12/22/2022 11:31,24,0.42
JOB,Accounting Entry By Period,,433863,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,152,3/16/2022 9:52,3/16/2022 9:52,11,13.82
JOB,Accounting Entry By Period,,508851,DAA1A Accounting,900,8/23/2022 8:04,8/23/2022 8:05,66,13.64
JOB,Accounting Entry By Period,,521913,362 - Cobranza - SinFecha,8,10/3/2022 10:46,10/3/2022 10:47,34,0.24
JOB,Collector Invoicing,,457888,Billing Bank Account Scotiabank,1,5/11/2022 19:32,5/11/2022 19:45,800,0
JOB,Accounting Entry By Period,,444858,362 - Cobranza - SinFecha,266,4/4/2022 12:55,4/4/2022 12:55,20,13.3
